id,demo_gender,demo_age,demo_relationshipstatus01,demo_children,demo_classstanding,demo_units,demo_gpa,demo_employed01,demo_employed02,demo_employed03,demo_incomehousehold,demo_incomepersonal,demo_politics,demo_religion,socialmedia_constantly,socialmedia_first,socialmedia_last,socialmedia_dumb,procrastinate_minute,procrastinate_plan,procrastinate_distracted,procrastinate_projects,procrastinate_pressure,procrastinate_concentrate,procrastinate_deadlines,procrastinate_management,procrastinate_task,outlook_expect,outlook_worst,outlook_wrong,deviance_play,deviance_activities,deviance_risks,deviance_cautious,deviance_told,deviance_new,deviance_rules,deviance_opposite,locus_luck,locus_work,locus_talent,locus_system,locus_people,personality_myself,personality_outgoing,personality_quiet,personality_exhausting,personality_center,personality_energizing,personality_rehearse,personality_groups,impulsivity_decisions,impulsivity_thinking,impulsivity_money,impulsivity_buy,impulsivity_options,family_enjoy,family_stress,family_sacrifices,family_like,family_secrets,family_fight,family_regularly,friends_enjoy,friends_stress,friends_sacrifices,friends_like,friends_secrets,friends_fight,friends_regularly,stress_relax,stress_sleep,stress_concentrate,stress_bed,stress_myself,stress_motivated,stress_emotions,stress_productive,stress_social,esteem_worth,esteem_qualities,esteem_failure,esteem_well,esteem_proud,esteem_satisfied,esteem_attitude,esteem_respect,esteem_useless,esteem_good,satisfaction_physical,satisfaction_mental,satisfaction_appearance,satisfaction_finances,satisfaction_housing,satisfaction_transportation,satisfaction_friends,satisfaction_family,satisfaction_education,satisfaction_career,satisfaction_freetime,demo_relationshipstatus02,conflictresolution_forgive,conflictresolution_grudges,conflictresolution_solve,conflictresolution_argue,significantother_committed,significantother_unhappy,significantother_wish,significantother_imagine,satisfaction_significantother,demo_employed04,jobsecurity_worry,jobsecurity_months,jobsecurity_people,jobsecurity_secure,jobsecurity_challenge,jobsatisfaction_enjoyable,jobsatisfaction_accomplishment,jobsatisfaction_waste,jobsatisfaction_proud,jobsatisfaction_bored,satisfaction_job,jobmobility_adequately,jobmobility_promoted,jobmobility_stuck,jobmobility_paid,jobmobility_opportunities,workdemands_breaks,workdemands_early,workdemands_complete,workdemands_think,workdemands_free,workdemands_easy,workdemands_late,workdemands_exhausting,supervisors_trouble,supervisors_me,supervisors_respect,supervisors_friends,supervisors_argue,supervisors_like,coworkers_trouble,coworkers_me,coworkers_respect,coworkers_friends,coworkers_argue,coworkers_like,wis_time,wis_tired,satisfaction_performanceschool,siw_time,siw_tired,satisfaction_performancework
124,2,20,2,2,3,12,3.16,1,1,40,500000,15000,2,4,6,5,3,5,5,4,5,5,4,4,2,2,3,2,4,4,3,3,4,4,5,2,5,5,1,5,5,4,5,5,5,5,5,5,3,5,2,5,5,3,5,3,4,5,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,2,5,2,4,4,5,5,5,3,3,3,3,3,5,5,5,5,5,2,2,5,2,5,2,6,1,1,5,5,1,2,4,4,4,2,2,2,5,3,5,3,5,4,2,4,2,4,2,2,2,2,4,2,4,1,1,5,4,1,5,1,1,5,5,1,5,4,4,3,2,4,4
125,1,20,2,2,3,15,2.87,1,1,25,35000,10000,3,3,5,5,5,4,5,4,5,4,6,3,3,4,5,5,5,5,3,3,4,4,4,3,4,2,4,5,5,4,4,5,5,3,4,3,4,4,3,3,3,2,4,4,5,4,4,5,3,2,4,5,2,4,5,2,2,6,3,2,4,3,2,2,2,3,2,5,5,2,4,1,6,6,1,2,2,5,5,5,4,5,5,6,6,6,4,3,2,5,2,5,2,5,2,2,5,6,1,3,3,4,4,3,4,4,4,4,5,4,4,4,3,2,3,3,3,2,2,5,5,2,3,2,2,5,5,2,5,2,2,5,5,2,5,4,4,4,2,4,4
126,1,18,1,1,1,12,3.3,1,1,4, , ,3,3,4,3,2,3,4,3,4,3,1,5,3,6,3,4,4,4,6,5,5,6,6,5,6,5,4,4,3,4,5,6,6,5,4,4,4,4,1,4,4,4,3,5,6,4,5,5,6,6,6,5,5,5,5,5,3,3,6,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,5,4,4,4,4,4,4,4,5,3,3,2,1, , , , , , , , , ,1,2,2,5,5,5,5,4,4,4,4,4,2,3,3,3,3,3,3,4,3,4,4,3,4,1,3,4,5,6,5,1,2,3,4,3,5,3,4,2,4,3,5
127,2,23,2,2,2,13,4,1,1,30,40000,14000,4,4,3,1,3,2,4,5,2,3,5,1,3,3,5,4,6,5,3,4,5,5,5,4,4,2,2,4,5,5,2,6,2,5,2,3,5,4,3,3,2,5,2,5,5,2,6,5,6,3,5,5,2,4,4,6,2,2,2,1,3,4,2,2,4,2,3,5,5,2,6,2,3,5,4,2,4,5,5,3,2,2,5,5,6,4,5,5,2,6,1,6,3,6,1,2,5,6,1,1,6,1,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
128,2,24,2,2,3,12,3.6,1,1,25,30000,30000,5,5,3,5,2,2,2,5,3,2,4,2,2,5,3,4,2,2,4,2,2,3,4,2,4,2,2,5,5,4,3,5,4,4,4,2,4,5,2,4,5,5,2,5,4,4,5,4,5,2,2,5,2,5,5,5,2,4,2,2,2,4,2,2,2,2,4,5,5,2,5,2,5,5,2,2,4,5,5,5,5,5,5,5,5,5,4,4,2,5,4,5,2,5,2,2,5,5,1,2,5,5,5,2,5,5,2,5,2,5,5,5,2,5,2,2,5,2,4,5,5,5,4,2,2,5,5,2,5,2,2,5,5,2,5,3,4,5,2,2,5
129,2,22,2,2,3,12,3.5,1,1,30,80000,25000,4,5,5,5,6,4,2,5,6,4,3,4,2,4,5,5,6,5,4,3,4,4,6,5,2,2,2,5,5,4,4,5,3,5,6,2,2,5,2,4,4,4,4,4,4,5,4,4,4,5,4,5,4,5,5,3,2,4,4,3,4,2,4,4,5,4,5,4,4,2,4,2,4,4,5,5,5,4,4,4,3,4,4,4,3,4,4,4,2,5,3,4,3,6,1,1,6,6,1,4,5,5,4,2,4,4,4,3,6,4,5,5,4,5,4,2,2,2,2,6,6,2,4,1,1,5,5,1,5,1,1,6,5,1,5,2,2,5,2,4,5
130,1,20,1,2,3,15,3.2,1,2, ,24800,24800,4,2,1,1,1,1,5,1,1,1,5,5,4,4,2,6,6,6,2,6,6,2,6,2,2,2,1,6,6,6,3,6,4,4,6,4,4,1,1,6,2,5,5,4,6,4,6,6,6,4,6,6,1,6,6,6,2,6,6,6,4,6,1,6,6,1,1,6,6,1,6,1,5,5,1,1,1,5,6,6,6,6,6,6,6,6,6,6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
131,2,20,2,2,3,17,2.3,1,2, , ,12000,3,3,6,5,6,4,2,4,5,4,6,3,2,3,3,2,4,2,5,2,4,3,5,4,1,1,4,4,6,5,2,4,6,2,1,5,5,3,2,3,3,2,4,5,6,5,6,6,4,2,5,6,2,6,5,5,1,4,6,6,6,6,2,5,5,4,2,5,5,2,5,2,4,5,2,4,1,4,3,4,4,4,5,4,6,5,3,4,2,5,4,5,5,6,2,2,6,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
132,2,18,1,2,2,13,3,1,1,20, ,7600,5,4,3,5,2,2,4,6,3,6,6,2,4,3,4,4,6,5,6,2,2,6,4,3,4,2,4,5,5,6,5,4,1,5,4,1,4,6,5,2,1,5,2,6,6,5,6,5,6,2,6,6,4,5,5,4,2,4,6,6,5,4,5,6,6,4,2,1,5,5,4,3,2,1,6,5,5,2,1,3,4,5,6,5,5,5,6,4,1, , , , , , , , , ,1,2,6,4,4,4,5,6,2,4,2,5,4,1,1,1,6,4,6,6,5,2,3,6,5,1,1,6,6,1,6,1,1,6,4,1,6,4,4,2,4,4,4
133,2,21,1,2,3, , ,1,1,31, , , ,3,6,6,6,2,6,5,4,4,4,2,2,4,5,4,3,2,5,1,3,6,3,4,2,1,1,6,5,5,2,5,4,4,4,2,5,1,3,2,4,3,5,4,5,3,6,6,4,1,4,6,1,6,6,4,3,5,5,5,5,6,5,4,3,1,1,6,5,3,6,3,4,4,4,3,3,5,4,4,6,6,4,6,4,2,2,1,1, , , , , , , , , ,1,1,5,5,6,3,5,6,3,5,5,5,4,5,2,4,4,2,1,1,4,1,5,1,4,2,1,6,3,1,5,1,1,6,3,1,5,5,4,3,1,4,5
134,2,20,1,2,2,12,1.9,1,1,31,44640,21600,5,2,5,4,3,4,4,5,5,5,6,6,3,4,5,3,2,2,6,3,4,5,3,5,2,2,2,5,4,4,2,5,6,4,4,2,4,6,3,4,2,2,4,6,6,4,6,6,2,5,6,6,4,6,6,1,5,6,2,2,2,2,2,2,4,4,2,6,6,3,5,1,6,6,1,1,1,4,4,5,4,4,6,6,6,6,6,6,1, , , , , , , , , ,1,2,5,4,5,2,6,6,2,6,3,6,3,5,2,4,1,4,5,4,2,5,5,4,3,1,1,5,5,3,5,1,1,6,6,4,6,2,2,6,3,2,6
135,2,19,1,2,2,17,3.4,1,1,16,180000,91000,3,3,6,5,3,6,5,5,6,4,3,4,1,4,5,3,2,2,5,3,4,4,2,4,2,1,2,5,5,4,2,6,6,1,1,4,6,1,1,5,4,5,4,6,6,4,6,6,3,4,5,6,1,6,6,1,1,6,5,3,5,5,1,4,6,4,1,6,6,1,6,1,4,5,3,2,2,4,4,4,2,5,6,6,6,5,4,4,1, , , , , , , , , ,1,2,6,6,4,1,6,5,1,5,1,5,5,5,1,5,1,1,1,1,1,4,4,1,1,2,1,6,6,1,6,1,1,6,6,1,6,2,5,4,1,4,5
136,1,18,1,2,1,13, ,1,2, , , ,3,6,4,2,2,4,5,3,4,3,5,3,4,3,5,5,4,3,4,3,4,3,5,3,4,3,2,3,4,3,3,4,3,4,3,3,4,2,3,4,4,3,3,4,3,4,6,6,4,5,5,6,1,6,6,4,2,6,4,3,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,4,4,2,3,2,3,5,4,6,5,4,4,4,1, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
137,1,32,2,2,4,16,3.4,1,2, ,70000, ,2,3,2,2,2,2,2,5,2,5,2,3,4,6,6,4,4,4,2,2,2,6,2,2,2,2,2,5,4,2,2,5,5,5,4,3,3,5,5,2,2,5,2,5,6,1,6,6,2,2,5,5,2,5,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,3,2,5,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138,2,21,2,2,3,15,3.1,2,2, , , ,4,3,5,2,5,5,6,5,5,4,3,5,2,2,4,5,6,5,4,2,2,6,5,4,2,4,2,4,3,2,2,5,4,5,4,1,4,4,2,1,4,6,4,6,4,6,4,5,5,5,1,5,4,5,5,3,2,5,4,5,5,5,3,5,5,5,5,5,5,4,4,3,4,2,5,5,5,5,4,2,2,4,2,5,2,5,4,3,2,5,2,5,2,5,1,1,4,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139,2,19,1,2,2,12,3.42,1,1,30,60000,18000,4,6,5,4,6,6,3,5,4,6,6,2,1,5,6,5,6,4,3,4,4,4,6,2,2,3,1,6,4,4,6,6,4,4,5,2,2,4,1,3,5,6,2,5,4,6,6,6,5,3,3,6,3,6,6,3,1,6,6,6,6,5,4,5,6,3,3,4,4,4,5,5,2,4,6,6,6,2,1,1,1,5,5,6,5,3,5,1,1, , , , , , , , , ,1,1,4,6,6,2,4,1,6,1,4,1,4,2,6,1,5,3,1,1,1,6,6,1,4,1,1,5,6,6,6,1,1,6,6,1,6,1,3,4,1,1,4
140,1,24,2,2,3,12,3.34,1,1,40,100000,70000,3,2,4,4,4,4,3,4,3,5,4,2,2,5,5,2,2,4,5,2,4,5,3,4,3,2,1,5,5,6,4,4,3,6,4,2,4,4,3,4,3,1,5,3,6,2,6,6,4,1,4,5,3,5,6,4,2,5,3,3,3,3,2,2,2,2,2,4,4,1,5,2,5,5,2,1,4,2,6,5,2,3,2,6,6,5,5,2,2,6,1,6,1,6,1,1,6,6,1,1,6,6,1,3,5,5,2,5,4,5,5,5,4,4,4,5,5,4,5,3,5,5,5,2,2,6,6,2,6,2,2,6,6,1,6,4,4,4,5,5,4
141,2,20,1,2,3,15,3.3,1,1,25,6500,6500,5,3,5,5,5,1,5,6,6,5,6,4,2,4,2,2,4,4,1,4,6,2,5,6,4,1,4,6,6,2,4,4,6,1,4,6,6,5,5,6,6,1,6,3,5,4,6,6,4,2,1,6,4,6,6,2,2,6,6,6,6,3,4,4,6,6,6,6,6,1,5,1,5,4,4,1,4,2,1,4,2,2,6,6,6,4,6,1,1, , , , , , , , , ,1,1,2,1,6,2,6,6,1,6,1,6,1,2,1,2,6,6,6,6,6,2,1,3,5,1,1,5,6,2,6,1,1,3,6,5,4,6,6,1,2,5,6
142,2,19,2,2,2,12,3.5,1,2, , , ,4,3,5,5,5,4,1,6,4,4,6,4,5,4,6,5,5,5,2,2,3,4,6,6,1,6,4,6,6,6,6,6,4,6,6,1,5,6,1,4,1,4,4,3,6,3,6,6, ,1,6,4,6,3,4,6,1,5,6,6,6,6,6,6,6,4,6,5,5,4,6,6,6,6,6,6,5,6,3,6,6,6,6,6,6,6,6,1,2,6,1,6,1,6,1,1,3,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
143,1,27,2,2,3,15,2.9,1,1,28,35000,35000,4,4,6,6,6,6,6,3,6,3,5,6,2,3,3,2,2,2,5,2,5,6,4,2,2,2,3,4,5,6,3,6,5,4,6,3,4,4,2,1,2,5,1,6,5,4,6,6,2,1,6,5,3,5,5,2,1,4,2,2,4,5,1,2,3,4,4,6,6,1,6,1,6,6,2,3,2,4,5,6,4,6,6,5,6,5,4,5,2,5,4,4,4,6,2,4,1,4,1,4,6,5,3,1,5,5,2,5,3,6,6,2,1,6,5,6,4,2,2,4,4,3,6,4,1,4,3,2,4,1,1,6,5,1,5,2,3,4,1,2,6
144,2,29,2,2,4,4,4,1,1,40,120000,45000,3,2,5,5,5,5,1,6,2,6,4,1,1,6,6,2,1,2,4,2,5,2,4,6,3,1,3,4,6,6,1,6,6,1,1,6,6,2,6,2,5,4,3,6,5,5,5,5,2,5,5,6,2,5,5,1,1,5,4,1,1,1,1,1,1,1,1,6,6,1,6,1,6,6,1,1,1,3,4,4,4,4,4,4,4,4,4,3,2,6,1,6,4,6,1,1,6,6,1,1,6,4,5,2,5,5,2,5,3,5,5,3,2,2,2,3,3,2,2,3,3,2,3,2,2,5,4,1,5,1,1,5,4,1,4,2,2,6,2,2,6
145,2,20,1,2,3,13,3.1,1,1,20,45000,8000,4,3,4,4,5,4,4,4,5,4,4,4,4,1,3,3,4,4,4,3,4,4,3,3,3,2,2,6,4,3,4,4,3,5,4,1,4,3,3,4,4,2,5,4,4,5,4,4,5,4,4,4,3,4,5,4,4,4,4,4,4,5,4,4,4,4,4,5,5,3,5,3,4,4,4,3,3,3,3,3,2,2,5,5,4,3,3,3,1, , , , , , , , , ,1,2,5,4,5,2,4,5,2,6,5,5,4,4,2,4,3,2,4,2,4,4,4,1,4,1,1,6,6,3,6,1,1,5,5,4,5,4,5,4,3,3,5
146,2,21,2,2,3,16,3.5,1,1,18,195000,12500,5,5,5,4,4,3,4,5,5,4,4,4,3,4,5,3,2,2,5,2,4,5,6,2,2,4,3,5,4,5,4,5,4,5,4,3,4,4,2,4,2,4,5,5,5,5,5,6,4,3,4,5,4,5,5,3,2,3,4,2,4,4,4,4,3,2,4,5,5,2,5,2,4,3,3,3,2,2,2,4,2,4,5,5,5,4,4,2,2,5,2,6, ,6,1,1,6,6,1,3,4,4,4,2,4,4,3,4,3,4,1,5,3,4,4,3,3,4,4,2,4,3,4,1,2,5,5,2,5,2,2,5,5,2,5,4,5,3,4,4,5
147,2,20,2,2,3,14,2.6,1,1,16, , , ,2,5,5,5,3,3,3,4,3,4,4,3,5,4,3,3,3,4,3,3,5,3,3,3,2,3,5,4,3,3,5,4,4,2,2,4,3,2,3,3,3,4,3,6,2,5,6,3,2,6,4,2,4,5,3,3,2,3,3,3,3,3,3,3,3,3,5,5,2,4,2,5,5, ,2,2,4,5,5,5,5,5,5,6,5,5,5,2,5,3,5,3,6,2,2,5,5,1,4,3,5,4,4,4,4,3,4,3,4,5,5,3,3,3,4,3,3,3,3,3,4,4,2,2,4,3,2,3,2,2,4,4,2,5,3,3,4,3,3,4
148,2,19,2,2,2,15,3,2,2, ,800000,3000,5,3,5,2,6,5,4,5,5,5,4,2,3,3,3,5,5,5,4,3,2,6,5,2,4,5,2,5,1,6,4,5,2,5,6,1,1,6,1,4,2,5,4,6,4,6,5,5,6,6,4,5,5,5,5,4,4,6,6,6,6,6,6,6,6,6,6,5,5,4,5,3,4,4,6,6,6,1,1,4,1,1,1,4,4,4,4,1,2,5,3,5,2,6,2,2,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
149,2,18,1,2,1,13,3.8,1,2, , ,10000,3,2,6,6,6,1,2,5,5,4,2,2,2,5,4,3,4,3,5,2,2,5,2,3,2,1,1,6,2,3,2,2,3,5,3,2,5,4,1,2,2,6,2,5,6,3,5,5,3,4,6,5,4,5,5,4,3,2,5,3,3,2,1,1,1,2,2,4,4,1,5,2,5,5,2,2,1,4,4,4,5,5,6,5,5,6,5,4,1, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
150,2,19,2,2,2,17,3.82,2,1,18,70000,3000,4,4,4,5,4,6,3,4,6,2,3,5,2,3,3,3,5,4,5,2,2,5,6,4,4,2,3,5,5,5,4,6,3,5,5,2,3,5,3,3,2,4,3,5,5,4,5,6,4,2,5,5,3,5,6,4,2,5,5,4,6,5,2,4,5,5,5,5,4,2,4,4,4,4,4,4,4,2,4,2,4,5,3,6,6,4,3,2,2,4,3,3,2,4,4,4,4,3,1,1,3,6,2,4,4,4,3,3,3,3,3,4,2,3,3,5,2,4,3,3,4,3,4,3,2,5,5,2,5,2,2,5,5,3,5,3,5,3,2,4,4
151,2,18,1,2,1,13,3.7,2,1,20, , ,4,3,5,6,6,4,4,5,5,3,2,2,1,5,4,3,4,5,4,2,4,6,3,3,1,1,1,6,5,4,4,6,5,6,4,4,5,6,6,5,4,6,4,6,6,4,6,6,5,6,6,5,4,4,6,4,5,4,3,3,2,3,1,3,1,2,2,5,5,4,4,1,6,5,1,3,3,3,5,6,5,6,6,6,6,6,6,4,1, , , , , , , , , ,1,3,4,5,5,3,4,3,3,5,5,4,5,5,2,2,2,2,2,2,2,4,5,4,4,2,1,6,4,2,5,1,1,6,5,1,5,1,2,6,1,2,5
152,2,20,1,2,2, , ,1,1,26, , ,4,6,1,1,1,6,4,4,4,5,5,2,3,2,4,3,6,6,5,4,4,2,6,6,4,6,5,1,6,5,6,6,6,1,4,6,1,1,3,1,3,4,4,4,5,4,4,5,6,4,2,5,3,4,6,6,2,4,5,3,2,1,5,5,5,5,6,6,6,2,6,1,4,4,6,6,6,4,4,3,3,5,2,4,4,5,5,2,1, , , , , , , , , ,1,5,5,5,4,6,5,5,2,4,4,4,4,2,4,1,4,5,5,1,1,4,4,1,4,2,2,4,3,2,5,1,1,5,4,1,5,2,4,5,1,1,6
153,2,35,2,1,4,13,3.5,2,2, ,20000,20000,4,2,4,4,4,4,2,1,2,4,2,1,3,1,1,4,4,4,1,1,4,1,1,4,2,2,2,1,1,2,4,1,1,1,4,4,4,1,4,4,2,1,4,1,1,4,1,1,2,4,1,1,4,4,1,2,4,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,4,1,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
154,2,20,1,2,3,12,2.9,1,1,12,5000,3000,4,3,5,1,4,3,4,4,5,3,5,4,4,2,3,5,5,4,5,2,2,5,4,1,3,4,4,4,3,5,3,5,2,5,4,3,4,5,2,5,2,3,5,4,5,5,5,5,4,5,5,5,4,4,5,4,3,4,5,5,5,4,3,6,4,6,3,3,3,4,4,4,4,3,3,4,2,4,2,4,2,5,2,4,5,5,4,2,1, , , , , , , , , ,1,2,2,5,4,3,4,4,2,4,5,4,4,5,5,4,4,2,2,2,4,4,4,2,5,1,1,5,5,1,5,2,2,5,5,2,5,4,5,2,2,4,5
155,2,21,2,2,3,16,3.6,1,1,24,70000,20000,3,3,5,5,5,4,5,4,5,4,4,5,5,1,2,4,6,4,4,3,4,4,5,3,4,2,2,5,5,6,5,4,4,3,4,3,3,2,4,4,5,3,4,3,5,4,6,5,4,2,4,4,4,4,4,5,2,2,5,3,5,6,2,6,6,6,5,6,5,2,5,3,2,2,6,4,4,1,2,2,2,2,6,3,6,3,4,4,2,6,3,4,2,6,1,1,6,6,1,1,4,5,6,1,5,5,1,6,2,6,4,3,1,2,2,4,2,2,4,2,2,6,4,1,1,6,6,1,6,1,1,6,4,1,5,5,6,1,6,1,6
156,1,22,2,2,3,12,3.3,1,1,30,110000,40000, ,5,3,1,5,6,4,4,5,5,3,4,3,3,3,1,1,1,2,4,6,2,5,5,6,2,2,5,4,6,4,6,6,1,1,4,6,1,4,4,4,5,2,4,2,5,5,6,6,5,5,6,3,5,6,6,3,5,2,6,3,5,1,4,1,3,1,5,5,2,5,2,3,6,1,3,4,3,5,5,2,2,4,5,3,4,3,2,2,5,3,4,4,3,5,5,2,3,1,1,4,3,4,3,5,3,4,3,3,4,2,2,2,2,5,5,5,5,2,2,2,5,5,2,2,5,5,2,5,2,2,5,5,2,5,4,4,2,3,3,5
157,2,19,2,2,2,14,3.3,2,1,15,68000,2000,2,2,6,5,6,4,3,5,3,5,2,1,1,4,3,3,5,4,5,2,4,5,5,4,2,1,2,5,1,3,2,5,5,4,4,1,4,5,3,2,4,4,2,6,6,4,6,5,4,4,5,5,3,6,6,2,2,4,5,2,3,5,3,1,3,1,4,5,5,3,5,2,4,5,3,6,5,4,2,5,5,6,6,6,6,5,6,3,2,6,2,5,3,4,2,4,3,6,1,2,6,1,2,2,6,5,1,6,2,6,5,2,1,1,1,5,2,2,2,1,3,4,3,1,1,3,2,1,4,1,1,5,6,2,6,2,1,4,1,1,6
158,2,23,2,2,4,18,3,1,1,32,50000,23000,3,2,5,4,3,6,2,6,4,5,4,2,1,5,6,4,5,4,5,2,3,5,5,4,2,3,3,6,5,4,5,5,4,4,3,4,3,2,2,2,2,5,3,5,6,4,6,6,4,2,6,5,2,5,5,2,2,3,5,2,4,5,2,1,5,1,3,5,5,1,5,2,5,5,6,4,1,4,4,4,3,4,5,4,6,4,4,2,2,6,2,5,4,6,1,1,6,6,1,1,5,4,5,2,6,6,2,6,4,5,4,6,2,6,2,5,2,5,2,1,4,6,4,1,1,6,6,1,6,2,5,4,4,2,4,4,5,4,6,4,5
159,2,21,1,2,3,12,3,1,1,40,40000,20000,4,3,5,5,5,4,2,5,3,5,5,2,1,5,5,3,4,4,4,3,4,5,4,4,3,3,1,6,5,4,3,5,5,5,4,2,5,4,3,3,2,4,4,6,5,4,6,5,4,4,6,5,3,6,5,4,2,6,4,1,3,4,4,4,4,3,4,5,5,1,5,2,5,5,4,2,1,4,4,4,2,2,5,5,5,5,4,1,1, , , , , , , , , ,1,4,5,2,5,2,4,4,1,6,2,5,2,5,3,5,4,6,1,2,1,4,4,1,2,1,1,6,5,1,5,1,1,6,5,1,5,1,1,5,1,1,5
160,1,18,2,2,1,14,3.2,1,1,10, ,8000,4,3,4,6,6,6,3,4,5,6,6,2,1,1,6,1,1,1,1,5,6,1,6,6,2,3,1,6,5,6,2,6,4,4,5,3,5,2,5,5,5,3,4,5,4,4,4,4,5,5,5,6,2,5,6,4,2,6,1,1,1,1,1,1,1,3,1,6,6,1,6,2,6,6,1,1,1,6,6,6,6,6,4,6,6,4,6,6, ,6,1,6,4,5,2,1,5,6,1,1,6,4,5,4,5,5,1,6,4,6,4,6,2,6,1,4,1,1,5,2,4,1,5,1,1,6,6,1,6,1,1,6,6,1,6,1,1,6,1,1,6
161,2,20,2,2,2,15,3.4,1,1,40,20000,20000,4,4,4,4,4,2,2,5,3,5,4,3,2,4,5,3,4,2,5,3,3,4,4,4,3,2,1,4,4,3,2,5,5,1,1,4,5,4,5,3,2,4,2,3,5,3,5,5,3,1,4,5,2,5,5,3,1,5,4,4,4,3,4,4,4,3,2,4,4,2,4,3,5,5,2,2,2,4,3,4,2,2,2,5,5,5,5,1,2,5,2,5,2,5,1,1,6,6,1,2,5,5,5,2,6,4,1,4,2,5,4,2,2,2,4,2,2,2,2,2,4,1,4,1,1,5,5,1,5,1,1,5,5,1,6,2,4,4,2,3,5
162,1,19,1,2,1,13, ,1,2, , , ,4,3,1,1,1,4,6,5,6,3,6,6,5,2,6,2,3,4,6,3,2,6,4,4,2,2,2,5,4,1,2,6,4,5,4,4,3,2,2,2,3,4,4,6,5,5,5,5,5,2,5,6,1,6,6,1,1,5,5,5,5,1,1,4,1,2,6,5,5,1,5,2,6,5,2,3,1,2,5,4,4,6,6,6,5,5,4,6,1, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
163,1,22,1,2,3,12,3.5,1,2, , , ,4,2,4,2,2,6,6,6,5,4,6,4,4,4,4,6,3,3,5,4,4,6,6,4,4,3,2,2,2,2,2,6,6,4,4,3,3,3,4,2,1,5,2,6,6,4,6,6,4,3,4,5,2,6,6,5,3,4,5,4,4,2,2,2,3,5,4,6,5,1,5,2,6,6,1,1,1,4,4,5,5,3,3,5,6,5,2,5,1, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
164,1,21,1,2,3,13,3,1,1,25, , ,4,3,5,2,4,2,4,4,4,4,6,2,4,4,4,6,4,2,5,3,5,3,5,5,3,3,4,4,5,4,3,2,5,4,5,3,5,2,3,5,5,3,3,6,3,4,4,4,4,4,2,5,5,6,5,5,1,6,6,6,6,6,6,6,6,6,6,3,4,4,4,5,1,1,6,1,6,2,2,2,2,2,2,4,4,4,4,4,1, , , , , , , , , ,1,2,2,2,4,3,2,2,5,5,5,2,4,2,4,1,1,2,5,5,5,1,3,3,5,3,3,3,4,3,2,3,3,3,3,3,3,4,4,2,2,5,4
165,1,27,2,2,4,16,3.1,1,1,25,92000,20000,4,3,3,2,3,4,2,2,4,2,2,4,1,4,5,4,2,2,3,3,4,3,5,4,4,4,4,5,5,5,3,5,4,2,3,2,4,2,3,5,5,4,2,4,4,4,4,4,4,2,3,5,2,3,5,5,1,4,6,6,5,4,2,4,2,3,5,5,5,3,4,2,5,4,4,3,3,5,4,3,3,5,5,5,5,5,4,2,2,5,4,4,2,6,2,1,6,6,1,1,6,6,6,4,5,5,4,5,4,5,1,1,4,1,6,2,1,1,3,4,5,1,4,1,1,5,5,1,5,2,1,5,5,2,4,5,4,5,2,2,5
166,2,20,2,2,3, , ,1,1,20, , ,3,3,5,5,5,4,4,4,4,3,4,3,2,3,5,4,4,2,4,4,4,4,4,5,3,2,1,6,4,5,4,4,4,4,4,1,5,3,2,4,5,3,4,4,6,4,6,6,5,5,4,4,5,5,5,4,2,2,6,3,4,6,6,6,5,5,4,6,6,6,6,5,5,4,5,6,6,4,3,5,2,3,6,3,5,4,4,4,1,5,5,5,4,6,1,1,6,6,1,2,3,6,3,4,4,3,3,4,4,4,4,2,6,2,2,3,3,3,4,3,4,4,5,2,3,4,2,2,4,2,3,5,4,3,4,3,4,4,3,4,4
