age,education,marital status,number of children,ideal number of children,sex,sexual orientation,race,ethinicity,political views,religious preference,religious services attend,abortion opinion,sexual education,homosexual opinion,tv hours,email hours,relax hours,work related racism,work satisfaction,life satisfaction,poor mental health,confidence in government,ballot
65,17,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Catholic,1,1,Favor,4,24,3,4,2,2,6,0,-100,1
70,12,Divorced,2,2,MALE,"Gay, lesbian, or homosexual",White,WHITE,"Moderate, middle of the road",None,2,-100,Favor,-100,2,1,3,2,1,10,3,1,2
55,13,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,None,1,1,Favor,4,2,3,3,2,2,8,5,1,1
24,13,Never married,0,-100,FEMALE,"Gay, lesbian, or homosexual",Black,BLACK OR AFRICAN AMERICAN,Extremely liberal,Other,3,1,.i:  Inapplicable,4,-100,-100,4,1,4,4,30,2,3
35,18,Married,0,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,None,0,1,.i:  Inapplicable,4,-100,-100,-100,-100,2,-100,-100,-100,3
-99,18,Married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Protestant,0,-100,Favor,-100,1,0,-100,-100,1,-100,-100,-100,2
30,16,Never married,0,2,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,2,10,3,2,2,8,2,-100,2
61,16,Never married,0,-100,MALE,"Gay, lesbian, or homosexual",White,WHITE,Liberal,None,2,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,1,3
60,13,Married,1,8,FEMALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,Extremely conservative,Protestant,1,2,Oppose,1,4,0,-100,-100,-100,-100,-100,3,1
51,18,Never married,0,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,1,1,.i:  Inapplicable,4,-100,-100,3,2,4,8,2,-100,3
18,9,Never married,0,2,FEMALE,Bisexual,White,WHITE,Extremely liberal,None,1,-100,Favor,-100,2,1,-100,-100,-100,-100,-100,-100,2
60,16,Married,2,4,MALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,6,-100,Oppose,-100,4,40,12,2,2,9,0,-100,2
61,16,Divorced,4,-100,FEMALE,Heterosexual or straight,White,WHITE,Conservative,None,0,2,.i:  Inapplicable,3,-100,-100,3,2,2,9,1,-100,3
59,12,Never married,0,2,MALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,0,2,Oppose,1,3,1,-100,-100,2,-100,-100,-100,1
52,17,Married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,7,-100,Favor,-100,4,6,3,1,1,9,20,3,2
44,12,Separated,3,3,FEMALE,Heterosexual or straight,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",Christian,8,-100,Favor,-100,2,15,3,2,3,5,5,-100,2
22,16,Never married,0,3,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Catholic,2,1,Favor,4,1,1,-100,-100,-100,-100,-100,-100,1
39,16,Married,2,3,MALE,Heterosexual or straight,White,WHITE,Conservative,None,0,-100,Oppose,-100,2,4,2,2,2,9,28,-100,2
54,12,Married,2,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,4,0,3,2,1,9,0,-100,2
36,20,Married,2,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,2,-100,Favor,-100,3,5,-100,-100,1,-100,-100,1,2
77,15,Widowed,0,-100,FEMALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,7,2,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,2,3
45,16,Married,2,2,MALE,.i:  Inapplicable,Other,ASIAN INDIAN,Slightly liberal,None,0,-100,Favor,4,2,0,1,2,1,8,2,1,1
34,15,Married,0,2,FEMALE,Heterosexual or straight,White,WHITE,Conservative,None,0,-100,Favor,-100,4,8,2,2,1,7,15,3,2
74,17,Married,2,2,MALE,.i:  Inapplicable,White,WHITE,Conservative,Catholic,7,2,Favor,3,4,3,3,2,1,8,3,3,1
38,17,Married,2,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Catholic,5,2,.i:  Inapplicable,1,-100,-100,1,2,1,10,0,-100,3
73,14,Married,2,2,MALE,Heterosexual or straight,White,WHITE,Conservative,None,0,-100,Favor,-100,4,2,-100,-100,-100,-100,-100,3,2
54,16,Married,2,-100,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,None,0,1,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,3,3
25,16,Never married,0,8,FEMALE,Heterosexual or straight,White,WHITE,Slightly liberal,None,2,-100,Favor,-100,2,1,1,2,1,6,17,-100,2
55,16,Divorced,0,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Protestant,0,-100,.i:  Inapplicable,4,-100,-100,3,2,2,7,0,-100,3
81,16,Married,4,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,7,2,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,2,3
32,19,Married,0,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,7,-100,.i:  Inapplicable,1,-100,-100,4,2,2,9,3,2,3
19,12,Never married,0,3,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,4,0,-100,-100,-100,-100,-100,-100,2
42,17,Married,4,3,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Catholic,7,-100,Favor,4,0,20,1,2,4,9,0,2,1
75,16,Married,2,2,FEMALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,5,-100,Favor,-100,3,1,-100,-100,-100,-100,-100,1,2
43,17,Married,3,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,6,2,.i:  Inapplicable,1,-100,-100,3,2,2,9,0,-100,3
55,16,Divorced,2,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Protestant,1,-100,.i:  Inapplicable,4,-100,-100,2,2,2,9,0,1,3
39,12,Married,4,4,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Catholic,3,-100,Favor,2,1,1,8,2,2,9,0,-100,1
39,19,Married,1,3,MALE,.i:  Inapplicable,White,WHITE,Slightly liberal,None,1,-100,Favor,-100,1,10,2,2,3,8,10,-100,2
81,6,Divorced,5,-100,FEMALE,Heterosexual or straight,White,WHITE,Slightly liberal,Protestant,2,2,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,1,3
22,13,Never married,0,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,1,-100,Favor,-100,2,0,20,2,1,9,0,2,2
20,12,Never married,0,8,MALE,.i:  Inapplicable,Other,SAMOAN,"Moderate, middle of the road",Protestant,3,2,Favor,-98,0,14,1,2,1,-98,0,-100,1
34,12,Never married,0,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Catholic,0,-100,.i:  Inapplicable,4,-100,-100,4,2,4,3,30,1,3
24,12,Never married,1,-100,FEMALE,Heterosexual or straight,Other,SOME OTHER RACE,Slightly conservative,Catholic,1,-100,.i:  Inapplicable,1,-100,-100,5,2,3,8,0,-100,3
25,11,Never married,0,8,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,2,Oppose,4,0,0,-100,-100,1,-100,-100,-100,1
26,12,Married,0,-100,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,None,0,-100,.i:  Inapplicable,4,-100,-100,3,2,1,7,5,-100,3
26,12,Never married,0,1,MALE,.i:  Inapplicable,White,WHITE,Extremely liberal,None,0,-100,Favor,4,3,40,1,2,4,6,5,-100,1
61,20,Never married,0,2,MALE,.i:  Inapplicable,White,WHITE,Slightly liberal,None,0,-100,Favor,-100,2,14,2,2,1,8,0,1,2
29,16,Married,0,-100,MALE,.i:  Inapplicable,Other,ASIAN INDIAN,Liberal,Hinduism,0,-100,.i:  Inapplicable,4,-100,-100,2,-100,2,-100,-100,-100,3
74,16,Divorced,2,-100,FEMALE,Heterosexual or straight,Other,ASIAN INDIAN,"Moderate, middle of the road",Protestant,4,2,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,-100,3
31,16,Never married,0,8,MALE,.i:  Inapplicable,White,WHITE,Extremely liberal,None,0,-100,Favor,4,0,15,4,2,2,6,5,2,1
21,15,Never married,0,-100,FEMALE,Heterosexual or straight,Black,BLACK OR AFRICAN AMERICAN,Liberal,None,1,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,1,3
22,11,Never married,0,0,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,None,0,-100,Favor,4,3,0,1,2,4,5,15,-100,1
32,12,Married,0,2,FEMALE,.i:  Inapplicable,.i:  Inapplicable,.n:  No answer,Conservative,Protestant,0,-100,Favor,-100,4,10,-97,2,2,6,-97,-100,2
69,12,Widowed,2,4,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,4,-100,.d:  Do not Know/Cannot Choose,-100,12,0,-100,-100,-100,-100,-100,-100,2
79,16,Married,6,3,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,1,-100,Favor,-100,6,5,-100,-100,-100,-100,-100,1,2
46,13,Married,4,4,MALE,.i:  Inapplicable,White,WHITE,Liberal,Protestant,7,-100,Favor,-100,2,2,3,2,1,9,5,-100,2
53,18,Married,5,8,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Protestant,6,-100,Favor,-100,1,30,4,2,1,9,0,-100,2
62,12,Married,3,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,7,2,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,1,3
39,16,Married,2,8,MALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,5,-100,Oppose,-100,3,1,-100,-100,-100,-100,-100,-100,2
67,16,Married,7,-100,FEMALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,7,-100,.i:  Inapplicable,1,-100,-100,-100,-100,4,-100,-100,-100,3
38,17,Married,2,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,1,-100,.i:  Inapplicable,4,-100,-100,4,2,3,8,15,2,3
50,11,Married,3,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,2,-100,.i:  Inapplicable,4,-100,-100,3,2,1,9,5,2,3
46,20,Married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,None,0,-100,Favor,-100,1,5,5,2,1,9,0,1,2
47,20,Never married,0,0,MALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Protestant,0,1,Favor,4,3,0,-100,-100,-100,-100,-100,1,1
75,14,Married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Protestant,1,-100,Favor,4,4,2,-100,-100,-100,-100,-100,1,1
19,12,Never married,0,3,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,4,-100,Favor,-100,2,0,-100,-100,1,-100,-100,-100,2
55,15,Married,3,3,MALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Protestant,8,-100,Favor,-100,1,5,2,2,1,10,0,-100,2
32,16,Married,2,-100,MALE,Heterosexual or straight,White,WHITE,Slightly liberal,Protestant,2,-100,.i:  Inapplicable,4,-100,-100,0,2,2,10,2,1,3
25,12,Married,2,8,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,6,-100,Favor,-100,4,0,5,2,2,9,3,-100,2
29,10,Divorced,0,2,MALE,.i:  Inapplicable,White,WHITE,Conservative,None,3,2,Favor,1,0,1,4,2,2,9,0,3,1
55,12,Married,0,2,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,4,-100,Favor,-100,6,0,3,2,1,7,7,-100,2
60,14,Married,2,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,7,2,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,-100,3
44,12,Married,1,2,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,1,-100,Favor,-100,1,10,3,2,2,9,0,-100,2
33,12,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,.d:  Do not Know/Cannot Choose,Protestant,0,-100,.i:  Inapplicable,4,-100,-100,8,2,2,8,0,-100,3
61,14,Divorced,2,2,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Christian,2,-100,Favor,4,4,3,1,2,2,8,0,-100,1
42,17,Divorced,2,-100,FEMALE,Heterosexual or straight,Black,BLACK OR AFRICAN AMERICAN,Slightly liberal,Protestant,7,-100,.i:  Inapplicable,1,-100,-100,3,2,1,8,3,-100,3
57,8,Married,3,8,FEMALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,2,-100,Oppose,-100,3,0,-100,-100,-100,-100,-100,-100,2
20,12,Never married,0,1,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,4,1,4,2,3,4,0,-100,2
35,16,Divorced,2,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Catholic,1,2,Favor,4,1,2,1,2,1,9,1,3,1
41,17,Married,3,2,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,8,-100,Oppose,-100,2,20,4,2,2,9,0,2,2
-99,19,Married,7,8,FEMALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",Protestant,1,-100,Favor,4,3,3,-100,-100,2,-100,-100,2,1
24,-99,Married,4,2,FEMALE,.i:  Inapplicable,Other,HISPANIC,"Moderate, middle of the road",Catholic,5,-100,Favor,-100,1,-100,-100,-100,3,-100,-100,-100,2
42,16,Divorced,0,3,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,1,Favor,4,4,2,10,2,1,8,15,-100,1
24,16,Never married,0,2,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,None,3,-100,Favor,-100,5,30,16,2,1,8,4,2,2
71,12,Widowed,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,Inter-nondenominational,0,-100,Favor,4,6,3,-100,-100,-100,-100,-100,-100,1
45,15,Never married,0,8,MALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,3,2,Oppose,1,3,0,3,2,2,6,0,3,1
23,9,Never married,0,-100,MALE,"Gay, lesbian, or homosexual",White,WHITE,Extremely liberal,Other,0,1,.i:  Inapplicable,4,-100,-100,1,2,2,-98,5,-100,3
37,16,Never married,0,-100,FEMALE,Heterosexual or straight,White,WHITE,Extremely liberal,None,0,-100,.i:  Inapplicable,4,-100,-100,6,2,1,8,4,1,3
78,11,Divorced,2,2,FEMALE,Heterosexual or straight,White,WHITE,.d:  Do not Know/Cannot Choose,Protestant,7,-100,Favor,-100,15,1,-100,-100,-100,-100,-100,-100,2
73,19,Married,2,8,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,0,-100,Favor,-100,2,0,-100,-100,-100,-100,-100,2,2
24,12,Never married,0,3,FEMALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,Liberal,None,2,-100,Favor,4,3,5,3,2,1,9,2,-100,1
45,16,Divorced,3,8,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,Protestant,0,1,Favor,4,1,0,6,2,1,-98,0,1,1
37,17,Married,2,2,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Catholic,7,-100,Favor,1,1,8,2,2,1,-98,0,-100,1
39,14,Married,2,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,0,1,Oppose,4,4,2,4,2,1,8,3,-100,1
27,18,Married,0,2,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Catholic,3,-100,Favor,-100,1,4,2,2,1,7,24,1,2
-99,20,Never married,0,8,MALE,Heterosexual or straight,.i:  Inapplicable,.n:  No answer,"Moderate, middle of the road",Protestant,6,-100,Favor,-100,2,4,4,2,1,10,-97,-100,2
34,15,Divorced,0,2,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,None,0,-100,Favor,-100,3,40,4,2,2,8,5,-100,2
65,16,Married,0,-100,FEMALE,Heterosexual or straight,White,WHITE,Slightly liberal,None,1,-100,.i:  Inapplicable,4,-100,-100,6,2,2,8,2,-100,3
28,14,Never married,0,-100,MALE,Heterosexual or straight,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",None,2,-100,.i:  Inapplicable,4,-100,-100,-100,-100,2,-100,-100,-100,3
26,16,Never married,0,3,FEMALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,2,-100,Favor,-100,3,8,2,2,1,8,5,-100,2
-99,16,Divorced,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Protestant,6,-100,Favor,-100,1,0,3,-100,1,-100,-100,-100,2
28,16,Married,0,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Catholic,1,-100,.i:  Inapplicable,4,-100,-100,2,2,1,9,6,-100,3
68,16,Married,2,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,7,1,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,1,3
70,15,Divorced,4,2,MALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Catholic,2,1,Favor,4,8,0,-100,-100,-100,-100,-100,-100,1
66,13,Married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Catholic,2,1,Favor,1,4,6,12,2,3,9,0,1,1
45,12,Divorced,1,4,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,7,2,Favor,4,0,18,-100,-100,2,-100,-100,-100,1
62,12,Divorced,1,2,MALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Catholic,0,-100,Favor,-100,4,-100,8,2,2,8,0,-100,2
55,14,Separated,4,8,FEMALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,.d:  Do not Know/Cannot Choose,Protestant,5,-100,Favor,-98,3,0,-100,-100,2,-100,-100,-100,1
49,9,Never married,0,3,MALE,.i:  Inapplicable,White,WHITE,Conservative,Catholic,0,-100,Oppose,4,10,1,-100,-100,4,-100,-100,-100,1
63,13,Divorced,3,3,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,None,0,-100,Favor,-100,3,7,5,2,1,9,0,-100,2
30,12,Never married,1,-100,FEMALE,Heterosexual or straight,White,WHITE,Conservative,None,0,1,.i:  Inapplicable,4,-100,-100,2,2,2,5,14,2,3
40,12,Divorced,3,3,MALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",None,1,-100,Favor,4,2,2,-100,-100,1,-100,-100,3,1
30,10,Never married,2,8,FEMALE,.i:  Inapplicable,White,WHITE,Slightly conservative,None,0,-100,Favor,-100,5,1,7,2,2,7,0,-100,2
38,12,Separated,7,2,MALE,Heterosexual or straight,.i:  Inapplicable,.i:  Inapplicable,Slightly liberal,None,6,-100,Favor,-100,-97,0,-100,-100,-100,-100,-100,-100,2
32,9,Never married,1,-100,FEMALE,Bisexual,White,WHITE,Slightly liberal,Other,2,1,.i:  Inapplicable,4,-100,-100,6,2,1,9,7,-100,3
24,12,Never married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,4,1,0,2,1,7,10,-100,2
21,12,Never married,0,7,FEMALE,.i:  Inapplicable,Other,HISPANIC,Slightly conservative,None,0,-100,Favor,4,0,0,0,2,4,8,15,-100,1
45,12,Married,0,2,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,1,-100,Oppose,-100,2,2,3,2,1,-98,0,1,2
66,12,Divorced,2,2,MALE,.i:  Inapplicable,White,WHITE,Slightly liberal,None,0,-100,Favor,4,4,0,-100,-100,-100,-100,-100,-100,1
53,14,Never married,1,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Catholic,0,1,.i:  Inapplicable,4,-100,-100,4,2,1,8,0,-100,3
49,12,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Christian,0,1,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
72,12,Widowed,2,4,FEMALE,.i:  Inapplicable,White,WHITE,Extremely conservative,Protestant,8,-100,Oppose,-100,6,1,-100,-100,2,-100,-100,-100,2
51,18,Married,2,2,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Catholic,0,-100,Oppose,-100,1,2,5,2,1,8,0,2,2
35,14,Never married,0,-100,FEMALE,Bisexual,Other,AMERICAN INDIAN OR ALASKA NATIVE,Liberal,None,0,-100,.i:  Inapplicable,4,-100,-100,3,2,2,6,15,1,3
65,15,Married,3,2,MALE,.i:  Inapplicable,White,WHITE,Slightly liberal,None,0,-100,Favor,4,2,3,3,2,2,5,30,1,1
-99,16,Divorced,0,3,MALE,.i:  Inapplicable,Other,HISPANIC,"Moderate, middle of the road",Protestant,2,2,Favor,-98,0,5,2,2,2,9,0,-100,1
53,12,Married,0,3,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,1,-100,Favor,-100,3,3,4,2,2,8,0,-100,2
31,14,Never married,1,2,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Other,5,-100,Favor,-100,1,1,3,2,2,6,0,1,2
66,16,Divorced,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,None,0,1,Favor,4,2,0,-100,-100,-100,-100,-100,1,1
57,10,Married,0,1,FEMALE,.i:  Inapplicable,White,WHITE,Slightly conservative,None,0,-100,Favor,-100,2,-100,-100,-100,-100,-100,-100,3,2
29,14,Never married,1,-100,FEMALE,.d:  Do not Know/Cannot Choose,Other,SOME OTHER RACE,Slightly liberal,Protestant,1,1,.i:  Inapplicable,4,-100,-100,-97,2,1,7,-97,-100,3
36,18,Married,0,-100,FEMALE,"Gay, lesbian, or homosexual",White,WHITE,Liberal,Jewish,3,-100,.i:  Inapplicable,4,-100,-100,5,2,2,7,10,2,3
31,16,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,None,0,-100,Favor,4,3,1,-100,-100,-100,-100,-100,-100,1
26,20,Never married,0,8,FEMALE,"Gay, lesbian, or homosexual",White,WHITE,Extremely liberal,None,2,-100,Favor,-100,4,10,-100,-100,-100,-100,-100,1,2
36,19,Never married,0,2,MALE,.i:  Inapplicable,White,WHITE,Slightly liberal,None,1,-100,Favor,-100,4,20,5,2,1,9,2,1,2
75,16,Married,2,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,3,-100,.i:  Inapplicable,3,-100,-100,-100,-100,-100,-100,-100,1,3
20,16,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,None,2,-100,.i:  Inapplicable,4,-100,-100,4,2,1,10,0,3,3
40,14,Divorced,0,-100,MALE,Heterosexual or straight,White,WHITE,Extremely liberal,None,1,-100,.i:  Inapplicable,4,-100,-100,1,2,4,6,7,1,3
71,14,Divorced,2,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,7,2,.i:  Inapplicable,3,-100,-100,-100,-100,-100,-100,-100,-100,3
62,16,Married,3,3,MALE,.i:  Inapplicable,White,WHITE,Conservative,Catholic,2,2,Favor,1,2,15,4,2,1,9,1,-100,1
32,17,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,None,2,-100,Favor,-100,3,6,3,2,1,8,5,1,2
53,10,Divorced,5,-100,FEMALE,Bisexual,White,WHITE,.d:  Do not Know/Cannot Choose,None,0,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,1,3
59,18,Divorced,2,2,FEMALE,Heterosexual or straight,White,WHITE,Extremely liberal,None,1,-100,Favor,-100,1,1,0,2,2,9,2,1,2
55,11,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,None,0,1,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,2,3
51,12,Never married,0,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,1,Favor,3,2,3,-100,-100,-100,-100,-100,2,1
61,13,Married,1,-100,FEMALE,Heterosexual or straight,White,WHITE,.d:  Do not Know/Cannot Choose,Protestant,0,-100,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,-100,3
32,20,Married,0,8,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,4,2,3,2,2,2,9,0,-100,1
22,17,Never married,0,2,FEMALE,.i:  Inapplicable,Other,ASIAN INDIAN,"Moderate, middle of the road",Hinduism,2,1,Favor,4,5,40,-100,-100,-100,-100,-100,-100,1
30,9,Divorced,3,2,FEMALE,.i:  Inapplicable,White,WHITE,Slightly conservative,None,0,-100,Favor,-100,0,2,-100,-100,2,-100,-100,-100,2
52,16,Never married,0,2,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,Catholic,1,-100,Favor,4,6,4,-100,-100,-100,-100,-100,1,1
27,16,Never married,0,3,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Catholic,2,-100,Favor,-100,0,2,2,2,2,9,4,2,2
77,12,Divorced,4,-100,FEMALE,Heterosexual or straight,Black,BLACK OR AFRICAN AMERICAN,Slightly liberal,Protestant,4,-100,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,-100,3
39,15,Never married,0,0,MALE,.i:  Inapplicable,White,WHITE,Extremely liberal,None,0,-100,Favor,4,6,0,4,2,2,5,30,1,1
28,16,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,Extremely liberal,None,0,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,1,3
34,20,Never married,0,-100,FEMALE,Heterosexual or straight,Other,VIETNAMESE,"Moderate, middle of the road",None,1,-100,.i:  Inapplicable,4,-100,-100,4,2,2,8,25,2,3
76,17,Married,0,2,MALE,.i:  Inapplicable,White,WHITE,Extremely liberal,Jewish,0,-100,Favor,3,1,1,-100,-100,-100,-100,-100,1,1
-99,12,Married,3,-100,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,Jewish,2,-100,.i:  Inapplicable,4,-100,-100,1,2,1,8,20,-100,3
35,19,Never married,0,8,FEMALE,"Gay, lesbian, or homosexual",White,WHITE,Extremely liberal,Jewish,5,-100,Favor,-100,1,10,5,2,2,10,1,1,2
63,16,Divorced,1,-100,FEMALE,Heterosexual or straight,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,"Moderate, middle of the road",Catholic,7,1,.i:  Inapplicable,4,-100,-100,5,1,2,8,1,-100,3
22,15,Never married,0,-100,FEMALE,Bisexual,White,WHITE,Extremely liberal,None,0,-100,.i:  Inapplicable,4,-100,-100,5,2,2,9,6,3,3
55,14,Divorced,1,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,3,2,.i:  Inapplicable,1,-100,-100,10,2,1,8,0,-100,3
48,16,Divorced,0,8,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Protestant,1,-100,Favor,-100,0,40,5,2,4,8,5,-100,2
58,13,Never married,5,-100,FEMALE,.d:  Do not Know/Cannot Choose,Black,BLACK OR AFRICAN AMERICAN,Conservative,Protestant,0,1,.i:  Inapplicable,4,-100,-100,5,2,2,9,0,-100,3
27,9,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,None,1,-100,Favor,4,2,1,-100,-100,-100,-100,-100,-100,1
67,20,Widowed,2,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,1,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,1,3
